Plant_ID,Date,Temperature (°C),F,Humidity (%),TDS Value (ppm),pH Level,Growth Days,weeks
39,8/5/2023,33.4,92.12,77,601,6.2,3,0.428571429
39,8/6/2023,33.4,92.12,74,564,6.4,4,0.571428571
39,8/7/2023,33.4,92.12,80,642,6.7,5,0.714285714
39,8/8/2023,32.3,90.14,68,791,6.3,6,0.857142857
39,8/9/2023,32.3,90.14,61,591,6,7,1
39,8/10/2023,22.7,72.86,51,466,6.7,8,1.142857143
39,8/11/2023,31.9,89.42,56,438,6.2,9,1.285714286
39,8/12/2023,30.2,86.36,71,769,6.6,10,1.428571429
39,8/13/2023,30.1,86.18,74,646,6.7,11,1.571428571
39,8/14/2023,30.1,86.18,51,786,6.2,12,1.714285714
39,8/15/2023,30.1,86.18,61,705,6.7,13,1.857142857
39,8/16/2023,29.8,85.64,56,404,6.3,14,2
39,8/17/2023,29.6,85.28,68,563,6.3,15,2.142857143
39,8/18/2023,30.9,87.62,70,728,6.6,16,2.285714286
39,8/19/2023,30.8,87.44,61,447,6.8,17,2.428571429
39,8/20/2023,30.9,87.62,66,708,6.2,18,2.571428571
39,8/21/2023,30.2,86.36,52,462,6.5,19,2.714285714
39,8/22/2023,30.5,86.9,52,707,6.1,20,2.857142857
39,8/23/2023,30.8,87.44,57,633,6.5,21,3
39,8/24/2023,31.3,88.34,75,555,6.1,22,3.142857143
39,8/25/2023,31.4,88.52,80,670,6.4,23,3.285714286
39,8/26/2023,31.4,88.52,60,516,6.7,24,3.428571429
39,8/27/2023,30.1,86.18,74,463,6,25,3.571428571
39,8/28/2023,29.4,84.92,76,422,6.7,26,3.714285714
39,8/29/2023,28.7,83.66,68,480,6.8,27,3.857142857
39,8/30/2023,29.1,84.38,60,687,6.6,28,4
39,8/31/2023,29.2,84.56,60,782,6.8,29,4.142857143
39,9/1/2023,31.7,89.06,58,758,6.1,30,4.285714286
39,9/2/2023,31.7,89.06,54,663,6.1,31,4.428571429
39,9/3/2023,31.7,89.06,57,486,6.1,32,4.571428571
39,9/4/2023,31.7,89.06,69,547,6.7,33,4.714285714
39,9/5/2023,32,89.6,55,413,6.8,34,4.857142857
39,9/6/2023,32.1,89.78,65,739,6.1,35,5
39,9/7/2023,31.5,88.7,67,522,6.2,36,5.142857143
39,9/8/2023,29.8,85.64,62,434,6.7,37,5.285714286
39,9/9/2023,20.1,68.18,70,710,6.1,38,5.428571429
39,9/10/2023,31.1,87.98,53,697,6.2,39,5.571428571
39,9/11/2023,31.2,88.16,52,481,6.1,40,5.714285714
39,9/12/2023,31.2,88.16,55,539,6.1,41,5.857142857
39,9/13/2023,30.4,86.72,70,612,6.5,42,6
39,9/14/2023,29.1,84.38,55,681,6.2,43,6.142857143
39,9/15/2023,30.6,87.08,64,633,6.1,44,6.285714286
39,9/16/2023,31.5,88.7,56,771,6.6,45,6.428571429
40,8/3/2023,33.4,92.12,51,577,6,1,0.142857143
40,8/4/2023,33.5,92.3,75,796,6.5,2,0.285714286
40,8/5/2023,33.4,92.12,66,705,6.6,3,0.428571429
40,8/6/2023,33.4,92.12,77,449,6.1,4,0.571428571
40,8/7/2023,33.4,92.12,72,628,6.1,5,0.714285714
40,8/8/2023,32.3,90.14,65,475,6,6,0.857142857
40,8/9/2023,32.3,90.14,69,541,6.5,7,1
40,8/10/2023,22.7,72.86,75,729,6.4,8,1.142857143
40,8/11/2023,31.9,89.42,72,579,6.7,9,1.285714286
40,8/12/2023,30.2,86.36,66,494,6.4,10,1.428571429
40,8/13/2023,30.1,86.18,72,504,6.3,11,1.571428571
40,8/14/2023,30.1,86.18,75,555,6.2,12,1.714285714
40,8/15/2023,30.1,86.18,68,402,6.6,13,1.857142857
40,8/16/2023,29.8,85.64,59,404,6.7,14,2
40,8/17/2023,29.6,85.28,76,505,6.6,15,2.142857143
40,8/18/2023,30.9,87.62,62,560,6.2,16,2.285714286
40,8/19/2023,30.8,87.44,52,509,6.5,17,2.428571429
40,8/20/2023,30.9,87.62,57,769,6.6,18,2.571428571
40,8/21/2023,30.2,86.36,78,735,6.1,19,2.714285714
40,8/22/2023,30.5,86.9,56,732,6.8,20,2.857142857
40,8/23/2023,30.8,87.44,58,444,6.7,21,3
40,8/24/2023,31.3,88.34,80,598,6.5,22,3.142857143
40,8/25/2023,31.4,88.52,63,579,6.5,23,3.285714286
40,8/26/2023,31.4,88.52,64,752,6.2,24,3.428571429
40,8/27/2023,30.1,86.18,67,467,6.3,25,3.571428571
40,8/28/2023,29.4,84.92,58,681,6.8,26,3.714285714
40,8/29/2023,28.7,83.66,71,536,6.3,27,3.857142857
40,8/30/2023,29.1,84.38,54,424,6.7,28,4
40,8/31/2023,29.2,84.56,80,572,6.2,29,4.142857143
40,9/1/2023,31.7,89.06,55,551,6.5,30,4.285714286
40,9/2/2023,31.7,89.06,71,797,6.4,31,4.428571429
40,9/3/2023,31.7,89.06,51,631,6.8,32,4.571428571
40,9/4/2023,31.7,89.06,54,479,6.2,33,4.714285714
40,9/5/2023,32,89.6,63,731,6.6,34,4.857142857
40,9/6/2023,32.1,89.78,56,518,6.1,35,5
40,9/7/2023,31.5,88.7,53,407,6.2,36,5.142857143
40,9/8/2023,29.8,85.64,78,591,6.2,37,5.285714286
40,9/9/2023,20.1,68.18,73,473,6.4,38,5.428571429
40,9/10/2023,31.1,87.98,51,768,6.4,39,5.571428571
40,9/11/2023,31.2,88.16,60,673,6.3,40,5.714285714
40,9/12/2023,31.2,88.16,55,503,6.8,41,5.857142857
40,9/13/2023,30.4,86.72,76,544,6.5,42,6
40,9/14/2023,29.1,84.38,73,729,6.8,43,6.142857143
40,9/15/2023,30.6,87.08,71,621,6.7,44,6.285714286
40,9/16/2023,31.5,88.7,79,491,6.4,45,6.428571429
41,8/3/2023,33.4,92.12,64,578,6.2,1,0.142857143
41,8/4/2023,33.5,92.3,53,620,6.2,2,0.285714286
41,8/5/2023,33.4,92.12,66,521,6.7,3,0.428571429
41,8/6/2023,33.4,92.12,71,794,6.4,4,0.571428571
41,8/7/2023,33.4,92.12,58,601,6.5,5,0.714285714
41,8/8/2023,32.3,90.14,56,460,6.6,6,0.857142857
41,8/9/2023,32.3,90.14,64,429,6.6,7,1
41,8/10/2023,22.7,72.86,62,657,6.7,8,1.142857143
41,8/11/2023,31.9,89.42,62,603,6.6,9,1.285714286
41,8/12/2023,30.2,86.36,74,682,6.7,10,1.428571429
41,8/13/2023,30.1,86.18,80,640,6.2,11,1.571428571
41,8/14/2023,30.1,86.18,69,668,6.1,12,1.714285714
41,8/15/2023,30.1,86.18,73,584,6.8,13,1.857142857
41,8/16/2023,29.8,85.64,53,749,6.2,14,2
41,8/17/2023,29.6,85.28,64,510,6.4,15,2.142857143
41,8/18/2023,30.9,87.62,52,739,6.8,16,2.285714286
41,8/19/2023,30.8,87.44,55,454,6.1,17,2.428571429
41,8/20/2023,30.9,87.62,50,792,6.7,18,2.571428571
41,8/21/2023,30.2,86.36,77,421,6.4,19,2.714285714
41,8/22/2023,30.5,86.9,53,762,6.3,20,2.857142857
41,8/23/2023,30.8,87.44,53,548,6.1,21,3
41,8/24/2023,31.3,88.34,63,517,6.2,22,3.142857143
41,8/25/2023,31.4,88.52,51,412,6.5,23,3.285714286
41,8/26/2023,31.4,88.52,70,769,6.7,24,3.428571429
41,8/27/2023,30.1,86.18,64,437,6.7,25,3.571428571
41,8/28/2023,29.4,84.92,65,677,6.4,26,3.714285714
41,8/29/2023,28.7,83.66,72,575,6.6,27,3.857142857
41,8/30/2023,29.1,84.38,77,586,6.4,28,4
41,8/31/2023,29.2,84.56,69,533,6.6,29,4.142857143
41,9/1/2023,31.7,89.06,53,402,6.5,30,4.285714286
41,9/2/2023,31.7,89.06,59,647,6.7,31,4.428571429
41,9/3/2023,31.7,89.06,61,558,6.6,32,4.571428571
41,9/4/2023,31.7,89.06,52,472,6,33,4.714285714
41,9/5/2023,32,89.6,51,456,6,34,4.857142857
41,9/6/2023,32.1,89.78,77,641,6.2,35,5
41,9/7/2023,31.5,88.7,75,583,6.7,36,5.142857143
41,9/8/2023,29.8,85.64,79,548,6.1,37,5.285714286
41,9/9/2023,20.1,68.18,63,402,6.1,38,5.428571429
41,9/10/2023,31.1,87.98,78,488,6.6,39,5.571428571
41,9/11/2023,31.2,88.16,74,443,6.5,40,5.714285714
41,9/12/2023,31.2,88.16,51,716,6.7,41,5.857142857
41,9/13/2023,30.4,86.72,64,551,6.1,42,6
41,9/14/2023,29.1,84.38,53,496,6.7,43,6.142857143
41,9/15/2023,30.6,87.08,67,650,6.1,44,6.285714286
41,9/16/2023,31.5,88.7,69,623,6.5,45,6.428571429
42,8/3/2023,33.4,92.12,52,661,6.2,1,0.142857143
42,8/4/2023,33.5,92.3,62,767,6.6,2,0.285714286
42,8/5/2023,33.4,92.12,73,669,6.6,3,0.428571429
42,8/6/2023,33.4,92.12,54,692,6.4,4,0.571428571
42,8/7/2023,33.4,92.12,53,586,6.7,5,0.714285714
42,8/8/2023,32.3,90.14,54,473,6.2,6,0.857142857
42,8/9/2023,32.3,90.14,61,605,6.5,7,1
42,8/10/2023,22.7,72.86,73,662,6.4,8,1.142857143
42,8/11/2023,31.9,89.42,75,638,6.3,9,1.285714286
42,8/12/2023,30.2,86.36,62,751,6.5,10,1.428571429
42,8/13/2023,30.1,86.18,66,507,6.2,11,1.571428571
42,8/14/2023,30.1,86.18,58,594,6.2,12,1.714285714
42,8/15/2023,30.1,86.18,73,600,6.7,13,1.857142857
42,8/16/2023,29.8,85.64,72,430,6.2,14,2
42,8/17/2023,29.6,85.28,58,422,6.3,15,2.142857143
42,8/18/2023,30.9,87.62,55,714,6.4,16,2.285714286
42,8/19/2023,30.8,87.44,50,700,6.7,17,2.428571429
42,8/20/2023,30.9,87.62,60,542,6.4,18,2.571428571
42,8/21/2023,30.2,86.36,79,412,6.1,19,2.714285714
42,8/22/2023,30.5,86.9,64,472,6.5,20,2.857142857
42,8/23/2023,30.8,87.44,61,448,6.8,21,3
42,8/24/2023,31.3,88.34,80,595,6.4,22,3.142857143
42,8/25/2023,31.4,88.52,75,506,6.3,23,3.285714286
42,8/26/2023,31.4,88.52,65,674,6.7,24,3.428571429
42,8/27/2023,30.1,86.18,64,545,6.2,25,3.571428571
42,8/28/2023,29.4,84.92,60,710,6.2,26,3.714285714
42,8/29/2023,28.7,83.66,70,767,6.1,27,3.857142857
42,8/30/2023,29.1,84.38,79,673,6.5,28,4
42,8/31/2023,29.2,84.56,67,649,6.4,29,4.142857143
42,9/1/2023,31.7,89.06,51,490,6.7,30,4.285714286
42,9/2/2023,31.7,89.06,73,683,6.3,31,4.428571429
42,9/3/2023,31.7,89.06,61,448,6.7,32,4.571428571
42,9/4/2023,31.7,89.06,57,632,6.8,33,4.714285714
42,9/5/2023,32,89.6,52,497,6.3,34,4.857142857
42,9/6/2023,32.1,89.78,69,576,6.5,35,5
42,9/7/2023,31.5,88.7,58,634,6.6,36,5.142857143
42,9/8/2023,29.8,85.64,71,517,6.3,37,5.285714286
42,9/9/2023,20.1,68.18,73,424,6.6,38,5.428571429
42,9/10/2023,31.1,87.98,62,687,6.1,39,5.571428571
42,9/11/2023,31.2,88.16,54,720,6.2,40,5.714285714
42,9/12/2023,31.2,88.16,50,554,6.3,41,5.857142857
42,9/13/2023,30.4,86.72,62,506,6.5,42,6
42,9/14/2023,29.1,84.38,63,703,6.4,43,6.142857143
42,9/15/2023,30.6,87.08,51,593,6,44,6.285714286
42,9/16/2023,31.5,88.7,56,648,6.7,45,6.428571429
43,8/3/2023,33.4,92.12,76,468,6.7,1,0.142857143
43,8/4/2023,33.5,92.3,71,584,6.7,2,0.285714286
43,8/5/2023,33.4,92.12,61,730,6.1,3,0.428571429
43,8/6/2023,33.4,92.12,52,423,6.4,4,0.571428571
43,8/7/2023,33.4,92.12,51,473,6.3,5,0.714285714
43,8/8/2023,32.3,90.14,80,654,6.3,6,0.857142857
43,8/9/2023,32.3,90.14,55,532,6.5,7,1
43,8/10/2023,22.7,72.86,55,769,6.2,8,1.142857143
43,8/11/2023,31.9,89.42,58,731,6.3,9,1.285714286
43,8/12/2023,30.2,86.36,56,765,6.1,10,1.428571429
43,8/13/2023,30.1,86.18,68,579,6.2,11,1.571428571
43,8/14/2023,30.1,86.18,52,466,6.3,12,1.714285714
43,8/15/2023,30.1,86.18,56,408,6.4,13,1.857142857
43,8/16/2023,29.8,85.64,68,547,6.3,14,2
43,8/17/2023,29.6,85.28,53,587,6.3,15,2.142857143
43,8/18/2023,30.9,87.62,76,771,6.1,16,2.285714286
43,8/19/2023,30.8,87.44,75,432,6.4,17,2.428571429
43,8/20/2023,30.9,87.62,80,688,6.7,18,2.571428571
43,8/21/2023,30.2,86.36,52,683,6.1,19,2.714285714
43,8/22/2023,30.5,86.9,60,749,6.2,20,2.857142857
43,8/23/2023,30.8,87.44,72,447,6.7,21,3
43,8/24/2023,31.3,88.34,62,625,6.2,22,3.142857143
43,8/25/2023,31.4,88.52,73,441,6.4,23,3.285714286
43,8/26/2023,31.4,88.52,53,723,6.6,24,3.428571429
43,8/27/2023,30.1,86.18,75,751,6.4,25,3.571428571
43,8/28/2023,29.4,84.92,77,780,6.7,26,3.714285714
43,8/29/2023,28.7,83.66,77,506,6.3,27,3.857142857
43,8/30/2023,29.1,84.38,71,793,6.7,28,4
43,8/31/2023,29.2,84.56,62,638,6.3,29,4.142857143
43,9/1/2023,31.7,89.06,51,753,6.3,30,4.285714286
43,9/2/2023,31.7,89.06,58,538,6.6,31,4.428571429
43,9/3/2023,31.7,89.06,68,476,6.6,32,4.571428571
43,9/4/2023,31.7,89.06,59,458,6.5,33,4.714285714
43,9/5/2023,32,89.6,73,793,6.5,34,4.857142857
43,9/6/2023,32.1,89.78,73,661,6.7,35,5
43,9/7/2023,31.5,88.7,50,666,6,36,5.142857143
43,9/8/2023,29.8,85.64,50,753,6.1,37,5.285714286
43,9/9/2023,20.1,68.18,51,752,6.7,38,5.428571429
43,9/10/2023,31.1,87.98,55,403,6.4,39,5.571428571
43,9/11/2023,31.2,88.16,80,720,6.7,40,5.714285714
43,9/12/2023,31.2,88.16,65,629,6.2,41,5.857142857
43,9/13/2023,30.4,86.72,51,684,6.5,42,6
43,9/14/2023,29.1,84.38,77,496,6.2,43,6.142857143
43,9/15/2023,30.6,87.08,53,450,6.5,44,6.285714286
43,9/16/2023,31.5,88.7,56,750,6.4,45,6.428571429
44,8/3/2023,33.4,92.12,73,701,6.6,1,0.142857143
44,8/4/2023,33.5,92.3,59,601,6.5,2,0.285714286
44,8/5/2023,33.4,92.12,74,510,6.4,3,0.428571429
44,8/6/2023,33.4,92.12,51,681,6.5,4,0.571428571
44,8/7/2023,33.4,92.12,59,768,6.8,5,0.714285714
44,8/8/2023,32.3,90.14,72,634,6,6,0.857142857
44,8/9/2023,32.3,90.14,53,401,6.7,7,1
44,8/10/2023,22.7,72.86,62,721,6.1,8,1.142857143
44,8/11/2023,31.9,89.42,71,609,6.4,9,1.285714286
44,8/12/2023,30.2,86.36,58,576,6.4,10,1.428571429
44,8/13/2023,30.1,86.18,61,799,6.1,11,1.571428571
44,8/14/2023,30.1,86.18,58,580,6,12,1.714285714
44,8/15/2023,30.1,86.18,58,765,6.5,13,1.857142857
44,8/16/2023,29.8,85.64,77,688,6.2,14,2
44,8/17/2023,29.6,85.28,68,453,6.1,15,2.142857143
44,8/18/2023,30.9,87.62,53,426,6.4,16,2.285714286
44,8/19/2023,30.8,87.44,54,527,6.3,17,2.428571429
44,8/20/2023,30.9,87.62,73,445,6.1,18,2.571428571
44,8/21/2023,30.2,86.36,80,715,6.3,19,2.714285714
44,8/22/2023,30.5,86.9,69,791,6.1,20,2.857142857
44,8/23/2023,30.8,87.44,57,703,6.4,21,3
44,8/24/2023,31.3,88.34,53,485,6.5,22,3.142857143
44,8/25/2023,31.4,88.52,74,693,6.7,23,3.285714286
44,8/26/2023,31.4,88.52,56,457,6,24,3.428571429
44,8/27/2023,30.1,86.18,61,507,6.5,25,3.571428571
44,8/28/2023,29.4,84.92,70,556,6.2,26,3.714285714
44,8/29/2023,28.7,83.66,65,728,6.6,27,3.857142857
44,8/30/2023,29.1,84.38,60,548,6.8,28,4
44,8/31/2023,29.2,84.56,53,779,6.7,29,4.142857143
44,9/1/2023,31.7,89.06,59,751,6.4,30,4.285714286
44,9/2/2023,31.7,89.06,63,620,6.7,31,4.428571429
44,9/3/2023,31.7,89.06,60,713,6.7,32,4.571428571
44,9/4/2023,31.7,89.06,72,786,6,33,4.714285714
44,9/5/2023,32,89.6,74,415,6.7,34,4.857142857
44,9/6/2023,32.1,89.78,73,470,6.5,35,5
44,9/7/2023,31.5,88.7,63,697,6.7,36,5.142857143
44,9/8/2023,29.8,85.64,74,780,6.3,37,5.285714286
44,9/9/2023,20.1,68.18,56,764,6.4,38,5.428571429
44,9/10/2023,31.1,87.98,53,474,6.1,39,5.571428571
44,9/11/2023,31.2,88.16,58,518,6.6,40,5.714285714
44,9/12/2023,31.2,88.16,64,450,6.8,41,5.857142857
44,9/13/2023,30.4,86.72,52,733,6.3,42,6
44,9/14/2023,29.1,84.38,69,535,6.3,43,6.142857143
44,9/15/2023,30.6,87.08,65,673,6.2,44,6.285714286
44,9/16/2023,31.5,88.7,69,791,6.5,45,6.428571429
45,8/3/2023,33.4,92.12,69,635,6.2,1,0.142857143
45,8/4/2023,33.5,92.3,63,648,6.5,2,0.285714286
45,8/5/2023,33.4,92.12,70,595,6.2,3,0.428571429
45,8/6/2023,33.4,92.12,79,512,6.4,4,0.571428571
45,8/7/2023,33.4,92.12,51,727,6.5,5,0.714285714
45,8/8/2023,32.3,90.14,69,629,6.5,6,0.857142857
45,8/9/2023,32.3,90.14,59,410,6.2,7,1
45,8/10/2023,22.7,72.86,51,540,6.8,8,1.142857143
45,8/11/2023,31.9,89.42,68,564,6.7,9,1.285714286
45,8/12/2023,30.2,86.36,71,701,6.6,10,1.428571429
45,8/13/2023,30.1,86.18,59,515,6.3,11,1.571428571
45,8/14/2023,30.1,86.18,50,597,6.3,12,1.714285714
45,8/15/2023,30.1,86.18,58,553,6.5,13,1.857142857
45,8/16/2023,29.8,85.64,66,733,6.4,14,2
45,8/17/2023,29.6,85.28,58,475,6.3,15,2.142857143
45,8/18/2023,30.9,87.62,58,697,6.2,16,2.285714286
45,8/19/2023,30.8,87.44,50,705,6.2,17,2.428571429
45,8/20/2023,30.9,87.62,73,675,6.5,18,2.571428571
45,8/21/2023,30.2,86.36,69,774,6.1,19,2.714285714
45,8/22/2023,30.5,86.9,54,477,6.2,20,2.857142857
45,8/23/2023,30.8,87.44,70,769,6.7,21,3
45,8/24/2023,31.3,88.34,62,545,6.4,22,3.142857143
45,8/25/2023,31.4,88.52,77,463,6.3,23,3.285714286
45,8/26/2023,31.4,88.52,69,663,6.6,24,3.428571429
45,8/27/2023,30.1,86.18,64,587,6.5,25,3.571428571
45,8/28/2023,29.4,84.92,69,532,6.2,26,3.714285714
45,8/29/2023,28.7,83.66,63,517,6.3,27,3.857142857
45,8/30/2023,29.1,84.38,50,432,6.2,28,4
45,8/31/2023,29.2,84.56,80,733,6.2,29,4.142857143
45,9/1/2023,31.7,89.06,65,538,6.6,30,4.285714286
45,9/2/2023,31.7,89.06,64,751,6.3,31,4.428571429
45,9/3/2023,31.7,89.06,71,539,6.6,32,4.571428571
45,9/4/2023,31.7,89.06,65,503,6.7,33,4.714285714
45,9/5/2023,32,89.6,77,426,6.5,34,4.857142857
45,9/6/2023,32.1,89.78,70,776,6.7,35,5
45,9/7/2023,31.5,88.7,62,550,6.5,36,5.142857143
45,9/8/2023,29.8,85.64,54,665,6.1,37,5.285714286
45,9/9/2023,20.1,68.18,77,681,6.2,38,5.428571429
45,9/10/2023,31.1,87.98,64,578,6,39,5.571428571
45,9/11/2023,31.2,88.16,50,605,6,40,5.714285714
45,9/12/2023,31.2,88.16,51,571,6.3,41,5.857142857
45,9/13/2023,30.4,86.72,51,470,6.6,42,6
45,9/14/2023,29.1,84.38,73,704,6.6,43,6.142857143
45,9/15/2023,30.6,87.08,67,438,6.1,44,6.285714286
45,9/16/2023,31.5,88.7,62,498,6.8,45,6.428571429
46,8/3/2023,33.4,92.12,66,794,6.4,1,0.142857143
46,8/4/2023,33.5,92.3,63,582,6.8,2,0.285714286
46,8/5/2023,33.4,92.12,51,439,6.7,3,0.428571429
46,8/6/2023,33.4,92.12,51,472,6.8,4,0.571428571
46,8/7/2023,33.4,92.12,66,505,6.6,5,0.714285714
46,8/8/2023,32.3,90.14,69,681,6.3,6,0.857142857
46,8/9/2023,32.3,90.14,53,710,6.5,7,1
46,8/10/2023,22.7,72.86,80,421,6.5,8,1.142857143
46,8/11/2023,31.9,89.42,77,752,6.3,9,1.285714286
46,8/12/2023,30.2,86.36,73,572,6,10,1.428571429
46,8/13/2023,30.1,86.18,51,634,6.7,11,1.571428571
46,8/14/2023,30.1,86.18,61,571,6.6,12,1.714285714
46,8/15/2023,30.1,86.18,72,408,6.2,13,1.857142857
46,8/16/2023,29.8,85.64,53,753,6.2,14,2
46,8/17/2023,29.6,85.28,78,469,6.6,15,2.142857143
46,8/18/2023,30.9,87.62,56,448,6.3,16,2.285714286
46,8/19/2023,30.8,87.44,58,580,6.1,17,2.428571429
46,8/20/2023,30.9,87.62,72,531,6.1,18,2.571428571
46,8/21/2023,30.2,86.36,70,534,6.4,19,2.714285714
46,8/22/2023,30.5,86.9,65,425,6.2,20,2.857142857
46,8/23/2023,30.8,87.44,57,534,6.5,21,3
46,8/24/2023,31.3,88.34,80,562,6.4,22,3.142857143
46,8/25/2023,31.4,88.52,76,422,6.3,23,3.285714286
46,8/26/2023,31.4,88.52,51,679,6.3,24,3.428571429
46,8/27/2023,30.1,86.18,58,534,6.8,25,3.571428571
46,8/28/2023,29.4,84.92,71,765,6.1,26,3.714285714
46,8/29/2023,28.7,83.66,58,404,6.2,27,3.857142857
46,8/30/2023,29.1,84.38,70,720,6.2,28,4
46,8/31/2023,29.2,84.56,71,596,6.7,29,4.142857143
46,9/1/2023,31.7,89.06,55,472,6.6,30,4.285714286
46,9/2/2023,31.7,89.06,79,569,6.3,31,4.428571429
46,9/3/2023,31.7,89.06,80,507,6.5,32,4.571428571
46,9/4/2023,31.7,89.06,57,504,6,33,4.714285714
46,9/5/2023,32,89.6,73,650,6.3,34,4.857142857
46,9/6/2023,32.1,89.78,59,486,6.6,35,5
46,9/7/2023,31.5,88.7,74,525,6.8,36,5.142857143
46,9/8/2023,29.8,85.64,65,631,6.5,37,5.285714286
46,9/9/2023,20.1,68.18,80,501,6,38,5.428571429
46,9/10/2023,31.1,87.98,52,630,6.8,39,5.571428571
46,9/11/2023,31.2,88.16,56,638,6.6,40,5.714285714
46,9/12/2023,31.2,88.16,80,795,6.3,41,5.857142857
46,9/13/2023,30.4,86.72,77,417,6.7,42,6
46,9/14/2023,29.1,84.38,76,645,6.3,43,6.142857143
46,9/15/2023,30.6,87.08,63,550,6.4,44,6.285714286
46,9/16/2023,31.5,88.7,58,739,6.3,45,6.428571429
47,8/3/2023,33.4,92.12,51,578,6.3,1,0.142857143
47,8/4/2023,33.5,92.3,78,486,6,2,0.285714286
47,8/5/2023,33.4,92.12,78,695,6.7,3,0.428571429
47,8/6/2023,33.4,92.12,70,522,6.2,4,0.571428571
47,8/7/2023,33.4,92.12,76,745,6.1,5,0.714285714
47,8/8/2023,32.3,90.14,76,564,6.2,6,0.857142857
47,8/9/2023,32.3,90.14,80,491,6.5,7,1
47,8/10/2023,22.7,72.86,67,571,6.3,8,1.142857143
47,8/11/2023,31.9,89.42,79,473,6.3,9,1.285714286
47,8/12/2023,30.2,86.36,52,539,6.3,10,1.428571429
47,8/13/2023,30.1,86.18,60,421,6.5,11,1.571428571
47,8/14/2023,30.1,86.18,63,611,6.6,12,1.714285714
47,8/15/2023,30.1,86.18,64,766,6,13,1.857142857
47,8/16/2023,29.8,85.64,62,656,6.7,14,2
47,8/17/2023,29.6,85.28,68,586,6.7,15,2.142857143
47,8/18/2023,30.9,87.62,57,779,6.4,16,2.285714286
47,8/19/2023,30.8,87.44,75,711,6.2,17,2.428571429
47,8/20/2023,30.9,87.62,70,651,6,18,2.571428571
47,8/21/2023,30.2,86.36,56,656,6.3,19,2.714285714
47,8/22/2023,30.5,86.9,54,758,6.5,20,2.857142857
47,8/23/2023,30.8,87.44,72,784,6.7,21,3
47,8/24/2023,31.3,88.34,56,736,6.1,22,3.142857143
47,8/25/2023,31.4,88.52,69,593,6.6,23,3.285714286
47,8/26/2023,31.4,88.52,50,429,6.7,24,3.428571429
47,8/27/2023,30.1,86.18,75,461,6.5,25,3.571428571
47,8/28/2023,29.4,84.92,51,647,6.6,26,3.714285714
47,8/29/2023,28.7,83.66,66,779,6.2,27,3.857142857
47,8/30/2023,29.1,84.38,60,404,6.7,28,4
47,8/31/2023,29.2,84.56,57,412,6.2,29,4.142857143
47,9/1/2023,31.7,89.06,66,676,6.5,30,4.285714286
47,9/2/2023,31.7,89.06,60,643,6.1,31,4.428571429
47,9/3/2023,31.7,89.06,75,409,6.2,32,4.571428571
47,9/4/2023,31.7,89.06,59,516,6.2,33,4.714285714
47,9/5/2023,32,89.6,61,613,6.2,34,4.857142857
47,9/6/2023,32.1,89.78,79,411,6.2,35,5
47,9/7/2023,31.5,88.7,80,653,6,36,5.142857143
47,9/8/2023,29.8,85.64,73,722,6.5,37,5.285714286
47,9/9/2023,20.1,68.18,79,795,6.4,38,5.428571429
47,9/10/2023,31.1,87.98,57,716,6.2,39,5.571428571
47,9/11/2023,31.2,88.16,72,725,6.5,40,5.714285714
47,9/12/2023,31.2,88.16,77,559,6.7,41,5.857142857
47,9/13/2023,30.4,86.72,61,650,6.1,42,6
47,9/14/2023,29.1,84.38,65,462,6,43,6.142857143
47,9/15/2023,30.6,87.08,56,724,6.4,44,6.285714286
47,9/16/2023,31.5,88.7,70,706,6.5,45,6.428571429
48,8/3/2023,33.4,92.12,57,452,6.1,1,0.142857143
48,8/4/2023,33.5,92.3,65,507,6.6,2,0.285714286
48,8/5/2023,33.4,92.12,70,510,6.7,3,0.428571429
48,8/6/2023,33.4,92.12,70,571,6,4,0.571428571
48,8/7/2023,33.4,92.12,63,723,6.4,5,0.714285714
48,8/8/2023,32.3,90.14,66,754,6.1,6,0.857142857
48,8/9/2023,32.3,90.14,79,756,6.5,7,1
48,8/10/2023,22.7,72.86,60,571,6.7,8,1.142857143
48,8/11/2023,31.9,89.42,80,523,6,9,1.285714286
48,8/12/2023,30.2,86.36,61,784,6.2,10,1.428571429
48,8/13/2023,30.1,86.18,52,597,6.3,11,1.571428571
48,8/14/2023,30.1,86.18,70,489,6,12,1.714285714
48,8/15/2023,30.1,86.18,52,761,6.4,13,1.857142857
48,8/16/2023,29.8,85.64,78,604,6.1,14,2
48,8/17/2023,29.6,85.28,55,700,6.7,15,2.142857143
48,8/18/2023,30.9,87.62,74,728,6.5,16,2.285714286
48,8/19/2023,30.8,87.44,62,584,6.7,17,2.428571429
48,8/20/2023,30.9,87.62,71,481,6.2,18,2.571428571
48,8/21/2023,30.2,86.36,55,648,6.4,19,2.714285714
48,8/22/2023,30.5,86.9,61,564,6.6,20,2.857142857
48,8/23/2023,30.8,87.44,72,406,6.5,21,3
48,8/24/2023,31.3,88.34,53,684,6.5,22,3.142857143
48,8/25/2023,31.4,88.52,60,512,6.4,23,3.285714286
48,8/26/2023,31.4,88.52,56,538,6.4,24,3.428571429
48,8/27/2023,30.1,86.18,59,682,6.3,25,3.571428571
48,8/28/2023,29.4,84.92,68,490,6.6,26,3.714285714
48,8/29/2023,28.7,83.66,63,567,6,27,3.857142857
48,8/30/2023,29.1,84.38,58,416,6.4,28,4
